interaction_id,student_id,resource_id,intent_goal,current_confidence,completion_rate,feedback_label
int_757f3052e17d,stu_f3d88a9e,res_c4867843,Homework Help,Average,80,Perfect
int_01d064a1c9fb,stu_fe4a31e3,res_b7777d3c,Board Prep,Strong,37,Too Slow
int_75ef4174cd3e,stu_0167b3fa,res_e7782514,Homework Help,Strong,80,Perfect
int_030e32208e55,stu_75a2836b,res_1b321212,Homework Help,Strong,59,Too Slow
int_78ef69cbd472,stu_93a1c488,res_77fbaae1,Homework Help,Strong,57,Too Slow
int_9373ce89ee4b,stu_5229402e,res_45cacc81,Board Prep,Average,60,Perfect
int_9618632a84cc,stu_11e4d345,res_93de62b6,Board Prep,Weak,47,Too Hard
int_c6eb179bddca,stu_a86374bb,res_6bd9dda3,Daily Revision,Average,87,Perfect
int_3d6ca45226ac,stu_bb2c2b4b,res_20aacf41,Board Prep,Weak,81,Perfect
int_b38149a99813,stu_d8f0c352,res_acf0048d,Board Prep,Strong,82,Perfect
int_f44090ee0970,stu_dff8e975,res_85f47045,Homework Help,Average,91,Too Slow
int_326d8530aab9,stu_218c43a8,res_4080beed,Board Prep,Strong,49,Too Slow
int_84d35277f726,stu_2f3416e8,res_f1f798f6,Homework Help,Strong,80,Perfect
int_f7ef5d038e3e,stu_e46d34a1,res_8e23c829,Board Prep,Weak,92,Perfect
int_15b33e453917,stu_18d5a583,res_7d681165,Daily Revision,Strong,59,Perfect
int_7847134b7f89,stu_970a8a65,res_41209114,Daily Revision,Average,85,Too Hard
int_43b4a60bf633,stu_6441476f,res_39463359,Daily Revision,Weak,59,Perfect
int_1160447d538a,stu_0b1f5b08,res_7abe66dc,Homework Help,Strong,81,Perfect
int_8ecb0d1a00b9,stu_df3a4a98,res_af2633f0,Board Prep,Weak,83,Perfect
int_360be4816cee,stu_24d6f542,res_c097c0c3,Board Prep,Strong,82,Perfect
int_6114d4d8de9e,stu_3698bdc9,res_67e8900d,Board Prep,Strong,38,Too Slow
int_366c67a7f1f2,stu_a959d8a4,res_e36dd47b,Homework Help,Weak,32,Too Hard
int_6c2dfc147d35,stu_c9e1edb5,res_8cba714a,Board Prep,Weak,100,Perfect
int_91297a2a07f0,stu_fce5fac7,res_907fc089,Daily Revision,Weak,69,Too Hard
int_3e0327ce906d,stu_cb13a009,res_2bee3b2e,Homework Help,Average,79,Too Hard
int_546c5a725fc2,stu_90a70955,res_504e637d,Board Prep,Strong,93,Perfect
int_f81bfafcace7,stu_c81593c9,res_ecd49422,Daily Revision,Weak,60,Too Slow
int_542a9230a1b1,stu_71ce20bd,res_42b2402f,Daily Revision,Average,72,Perfect
int_188658652136,stu_fc6ab503,res_ebe60ddb,Homework Help,Weak,90,Perfect
int_f59bb48f59d3,stu_4ce29287,res_e3a8b254,Board Prep,Weak,86,Perfect
int_35383fd77de1,stu_d61d39c0,res_c27cf80a,Homework Help,Weak,43,Perfect
int_951cd28a24b5,stu_69aa60eb,res_cb9e35f7,Homework Help,Weak,87,Perfect
int_b4a484c6b19c,stu_fe418d65,res_4312ddce,Homework Help,Strong,78,Too Slow
int_2126a954438f,stu_278d8890,res_1748e63d,Homework Help,Weak,94,Perfect
int_dec20797d034,stu_ef220f8b,res_700cc745,Daily Revision,Average,99,Perfect
int_8b5f02897936,stu_01a6caab,res_98576750,Homework Help,Average,96,Perfect
int_697679755f4d,stu_5dfab022,res_8bc12fe7,Board Prep,Strong,78,Too Slow
int_98d2cb5be3d2,stu_cdda58b1,res_af11375e,Board Prep,Average,73,Too Slow
int_7bce56a07ec9,stu_da88c095,res_b1e803da,Homework Help,Average,62,Perfect
int_e8e350f37807,stu_d84bae22,res_127d0fac,Board Prep,Weak,85,Too Hard
int_cb610a69b877,stu_a9f63a8d,res_c3a55450,Board Prep,Strong,87,Perfect
int_31eabe0969c2,stu_69997ac3,res_ae477592,Board Prep,Average,99,Perfect
int_9e8adf5b49a2,stu_d3736af1,res_f79e651c,Homework Help,Weak,94,Perfect
int_03db62a08f87,stu_7774b797,res_c31ea56a,Daily Revision,Weak,75,Perfect
int_8442cdaa37bf,stu_b60ee845,res_bded0877,Homework Help,Strong,78,Too Slow
int_a7a3a62295f5,stu_6019b8c8,res_449c6177,Daily Revision,Weak,91,Perfect
int_ff10f8bf87eb,stu_dea79622,res_3d56cbac,Daily Revision,Weak,89,Perfect
int_b8f069da0e56,stu_10b6fd99,res_127a7d48,Daily Revision,Weak,58,Perfect
int_36e8db0e263f,stu_f1b07efd,res_8f47ea32,Board Prep,Weak,50,Too Slow
int_a0c4acadfc0b,stu_8ab3e826,res_65c8bcde,Homework Help,Average,51,Too Hard
int_a52a92887713,stu_8bee5e22,res_d08dacbf,Daily Revision,Average,53,Too Slow
int_6c261e1e474c,stu_468ab005,res_425eb82c,Homework Help,Weak,74,Perfect
int_08df302aa381,stu_e73f8efc,res_0470a5a0,Board Prep,Weak,71,Too Hard
int_aca1682c100b,stu_29b8fafe,res_c3a55450,Board Prep,Weak,53,Too Hard
int_96566d59554a,stu_f606a63a,res_d0b81f7c,Board Prep,Strong,50,Too Slow
int_49d5ae742203,stu_ddd56837,res_a4cbf00c,Daily Revision,Weak,86,Perfect
int_d4a3dd33f39a,stu_5dfab022,res_754620eb,Board Prep,Average,94,Perfect
int_ddf3ebb76e60,stu_fd926cb8,res_8dc12664,Daily Revision,Weak,14,Too Hard
int_89a77aa800b9,stu_b573a608,res_3011dc6b,Homework Help,Weak,40,Too Hard
int_843958602ee4,stu_a04f7d38,res_29bdcca4,Homework Help,Weak,30,Too Hard
int_ba8d621d1d02,stu_f8d0a9c0,res_9d320ff5,Daily Revision,Strong,96,Perfect
int_d6b6ed5e90a9,stu_f451e3d6,res_a5a3bcc0,Daily Revision,Weak,82,Perfect
int_cb07cea58895,stu_2cbc017e,res_39658c14,Board Prep,Weak,35,Too Hard
int_4e8c0c5f6c22,stu_e7a58d71,res_e23ad809,Board Prep,Weak,87,Perfect
int_b1c1ab633103,stu_a8193d78,res_0d203544,Daily Revision,Strong,89,Perfect
int_020b7298e5f9,stu_c5d943d9,res_7d681165,Homework Help,Average,95,Perfect
int_681c8ff0a90b,stu_7df57463,res_482b0d38,Homework Help,Average,100,Perfect
int_f71fe2918fb7,stu_ad3e2546,res_b1e803da,Board Prep,Weak,83,Perfect
int_5c321d6466a3,stu_a8193d78,res_ea237986,Daily Revision,Strong,48,Too Hard
int_35617b652b2e,stu_2cb3497d,res_b7fbf07c,Daily Revision,Average,93,Perfect
int_2240e692d0a3,stu_f6871d18,res_a4230eeb,Homework Help,Average,79,Too Hard
int_a57d06623a54,stu_f591e6af,res_d46172b7,Homework Help,Weak,86,Perfect
int_3d1b32fbcdac,stu_278d8890,res_fb1faff3,Board Prep,Strong,94,Perfect
int_b7538c438796,stu_4ce29287,res_b4f599a4,Daily Revision,Weak,80,Perfect
int_5d33ed1de1fd,stu_a68027d5,res_5b4c8f7c,Homework Help,Weak,42,Perfect
int_ad6d0c3fa202,stu_021b2d4b,res_bfa912e3,Daily Revision,Strong,72,Too Slow
int_fe19c9012e9c,stu_f909b8b5,res_9883b64f,Board Prep,Weak,87,Perfect
int_15b65ea2b673,stu_ea35d187,res_ade30699,Daily Revision,Strong,64,Too Hard
int_da196219ebac,stu_e3a2f939,res_cd17ce3f,Daily Revision,Strong,71,Too Hard
int_56cea549c263,stu_727353fe,res_e23ad809,Daily Revision,Average,43,Perfect
int_9b718d43f9c9,stu_7d7245f2,res_a67a7f85,Board Prep,Average,99,Perfect
int_fb8ec8b522e4,stu_088b2309,res_a803ebbb,Homework Help,Average,41,Too Hard
int_da5597efd01c,stu_5b3af4a8,res_07736fbe,Homework Help,Weak,11,Too Hard
int_0d941e5ea9b6,stu_8f340aa1,res_a03a5cc2,Homework Help,Weak,83,Perfect
int_442aac8401ec,stu_fc7f9c84,res_465e1eae,Homework Help,Strong,54,Too Slow
int_dc31ed818463,stu_970a8a65,res_36555383,Homework Help,Weak,18,Too Hard
int_36914365c29a,stu_8a9f8b45,res_f709f1ba,Daily Revision,Average,84,Perfect
int_3231a214b0b7,stu_9f41ba5f,res_3b04517b,Homework Help,Strong,76,Too Slow
int_c7d25d87e8f7,stu_848beecc,res_36555383,Homework Help,Strong,84,Perfect
int_1c11d384f802,stu_73bc4081,res_cd393fa2,Daily Revision,Weak,54,Too Slow
int_cf6bda060398,stu_4e0f66d9,res_d81eb238,Daily Revision,Strong,96,Perfect
int_bea256f5dc46,stu_7df57463,res_a7e714d8,Board Prep,Strong,63,Perfect
int_26e94248b15b,stu_fce04371,res_084e31a2,Homework Help,Strong,66,Too Slow
int_9a1bd6ff494b,stu_d00ad85a,res_df147047,Homework Help,Average,82,Too Hard
int_012e049d51a3,stu_1f68e4a8,res_8ddec44d,Daily Revision,Strong,30,Too Slow
int_e00ee3173114,stu_56b12a66,res_700cc745,Daily Revision,Average,82,Perfect
int_28095de34dd9,stu_fecd2786,res_a918b65e,Homework Help,Strong,99,Perfect
int_30e92a9a0824,stu_d7cd5370,res_96cb8017,Board Prep,Average,66,Too Hard
int_5473adf5bcf1,stu_9cf4ccb9,res_b1e803da,Board Prep,Weak,92,Perfect
int_e57c09ab05f8,stu_9c7363c7,res_c732e0b4,Homework Help,Weak,40,Too Hard
int_5a9a32358f31,stu_1c4d01a5,res_9accc731,Daily Revision,Average,99,Perfect
int_0397120a861f,stu_1568975f,res_fee87783,Board Prep,Weak,75,Too Hard
int_df16ff4c721c,stu_b6be928d,res_b782c72e,Homework Help,Average,93,Perfect
int_d3c4811427d4,stu_ef181c65,res_1cb0376d,Homework Help,Average,75,Too Hard
int_9b66ce7b7be4,stu_3a921d70,res_030a9ac6,Homework Help,Strong,90,Perfect
int_3a31da351bad,stu_2d633133,res_f6a8b6a1,Homework Help,Average,96,Perfect
int_c7d3077ba2b1,stu_ba2f8678,res_eaace8cf,Daily Revision,Weak,67,Perfect
int_1f4e41ce9629,stu_454e67ef,res_d188b2da,Daily Revision,Strong,51,Too Slow
int_8618ae001e22,stu_d03843fa,res_89028a5d,Board Prep,Strong,60,Too Slow
int_7a41196a3f14,stu_da88c095,res_a205b689,Homework Help,Strong,66,Perfect
int_a454d7e70584,stu_6d773053,res_127d0fac,Daily Revision,Average,91,Perfect
int_8e74c382d9fa,stu_1ac563e5,res_e9e8f04e,Homework Help,Weak,69,Perfect
int_253d85d51911,stu_c5d943d9,res_e5550fde,Homework Help,Weak,53,Too Hard
int_f9c91c65cced,stu_8339d87d,res_872981ca,Homework Help,Average,50,Too Slow
int_7fe25444ac0e,stu_56efe268,res_4640c577,Homework Help,Weak,90,Perfect
int_a91e4b4dd5a4,stu_fac0b024,res_41804819,Board Prep,Average,40,Too Slow
int_63a9a9bd09d5,stu_aca8920c,res_dd79ce96,Homework Help,Average,95,Perfect
int_745c26f15846,stu_21b046af,res_f8183999,Homework Help,Weak,62,Too Slow
int_59ec8b7a6312,stu_4ae29428,res_97a3248b,Homework Help,Weak,91,Perfect
int_cad9ca6310a9,stu_b46af3c9,res_b23fee46,Homework Help,Average,85,Perfect
int_fbff1d492afb,stu_ba7f6730,res_5b4c4a48,Board Prep,Average,42,Too Hard
int_7e3bfe2ec7dc,stu_b0ef5794,res_c85765a4,Daily Revision,Weak,93,Too Hard
int_05a2039c066e,stu_ba901fad,res_5c1db153,Homework Help,Strong,72,Too Slow
int_573185b429a9,stu_1d816bff,res_bbea8abb,Homework Help,Weak,80,Perfect
int_7ce65b7f2296,stu_72c4c478,res_b974c2b9,Daily Revision,Average,85,Too Slow
int_240ddcbc8eb3,stu_aa73fe88,res_1c38ab8c,Board Prep,Weak,86,Perfect
int_dca07af3b9aa,stu_093131d3,res_a95cbd8d,Board Prep,Average,81,Perfect
int_329895c16c71,stu_17beada5,res_c81c6a2f,Homework Help,Weak,77,Perfect
int_ff5c837e8b69,stu_41a85e1e,res_43d1060d,Board Prep,Strong,52,Too Slow
int_a7ac49e7721e,stu_1f68e4a8,res_552bd739,Homework Help,Average,89,Perfect
int_01db71527b50,stu_c4ca9e95,res_1f6cfe23,Homework Help,Strong,75,Perfect
int_eb7a30c601c8,stu_59ffd0f7,res_9069e6e0,Homework Help,Strong,85,Perfect
int_d1fef4a329bf,stu_2f039370,res_21cc31bc,Daily Revision,Average,92,Perfect
int_e8fd093e7a7d,stu_1c7de2d3,res_efef6a77,Daily Revision,Average,57,Perfect
int_7f62ddca5f93,stu_7d9837c9,res_c85765a4,Daily Revision,Weak,95,Perfect
int_15f5874395ea,stu_ea63736c,res_ed76a446,Daily Revision,Strong,46,Too Slow
int_f9d26df8e569,stu_454e67ef,res_ed76a446,Board Prep,Average,72,Too Slow
int_bb1ce24503ae,stu_236ee889,res_0ec40c50,Daily Revision,Strong,52,Too Hard
int_f7cc8ea0b8e8,stu_44900b95,res_9e9643cd,Board Prep,Weak,88,Perfect
int_248e2ad156db,stu_f7b51069,res_d46464c1,Homework Help,Average,55,Too Slow
int_2416e84f8a63,stu_44900b95,res_fefe9da1,Daily Revision,Average,87,Too Hard
int_3c57a138b82a,stu_79d7f43f,res_67ca2d02,Board Prep,Weak,93,Perfect
int_efc278a4c3c2,stu_a68027d5,res_ba3af3ec,Board Prep,Strong,91,Perfect
int_1d337f85daa9,stu_661e40f8,res_907fc089,Board Prep,Strong,81,Perfect
int_de653d182123,stu_7ba3f2ec,res_c71036f3,Daily Revision,Weak,40,Too Hard
int_31acff6fbefc,stu_19cc45b8,res_df0e5db6,Board Prep,Strong,53,Too Slow
int_0b8e2147d5ad,stu_44a2f1a3,res_c7891057,Daily Revision,Weak,90,Perfect
int_0d58a8093c98,stu_fa895d0c,res_aad65195,Board Prep,Weak,91,Perfect
int_a221823352e0,stu_8c733498,res_f85dfff2,Board Prep,Average,83,Perfect
int_aa409b9e6cf3,stu_71ff07f8,res_65c8bcde,Daily Revision,Strong,80,Perfect
int_c96b6ba39aa5,stu_305e49c1,res_aad65195,Daily Revision,Weak,86,Perfect
int_83f08fa0b9a9,stu_1c844f64,res_ea591084,Daily Revision,Average,45,Perfect
int_802f740b4586,stu_17cc9b23,res_1e327c8c,Board Prep,Average,85,Too Hard
int_dfd6ef347e9c,stu_8eb3bf83,res_3eefffc0,Daily Revision,Weak,13,Too Hard
int_5e4000b51413,stu_f881d1ba,res_83d743f2,Daily Revision,Average,90,Perfect
int_8af35b9b43aa,stu_727353fe,res_746abc2e,Board Prep,Weak,87,Perfect
int_7942ec6a122d,stu_39332217,res_800a59b9,Board Prep,Strong,65,Too Slow
int_11d29cfaf1df,stu_1d269827,res_0d203544,Daily Revision,Average,65,Too Hard
int_4641afdb3b0b,stu_ef181c65,res_a711d456,Board Prep,Weak,61,Perfect
int_cccbd9850ed1,stu_ba034201,res_f52d18b1,Homework Help,Strong,34,Too Slow
int_d258e0abccb9,stu_bd8b1759,res_0d2c9f2e,Daily Revision,Strong,61,Too Slow
int_8289b7c0e4ba,stu_728268f8,res_6709d6b8,Daily Revision,Weak,85,Perfect
int_8232dae85def,stu_26654ed6,res_45cacc81,Board Prep,Strong,80,Perfect
int_23ebf6656c49,stu_311beb1a,res_c5ffdc9c,Homework Help,Average,49,Perfect
int_7687421c5840,stu_074c8c93,res_c284f5d3,Board Prep,Strong,96,Perfect
int_924473291aff,stu_c36f654f,res_f1a6045d,Board Prep,Weak,87,Perfect
int_1953caec2d60,stu_7ced45e3,res_d46172b7,Daily Revision,Average,79,Too Hard
int_e0d02eb7e657,stu_0906d72e,res_f5bec8b7,Board Prep,Strong,66,Too Hard
int_8099483dd635,stu_90f2580f,res_9e892d91,Homework Help,Strong,50,Too Slow
int_7f5a0c869533,stu_2ef6ae34,res_ff94c9ad,Homework Help,Average,84,Too Hard
int_bc0528fe9f03,stu_077b41ce,res_9a316ddd,Board Prep,Weak,11,Too Hard
int_c5ca89df2ed1,stu_2a167cc9,res_368fc9c7,Daily Revision,Strong,62,Too Hard
int_b5c38a9047a2,stu_6c504fae,res_f9e0d8cb,Board Prep,Strong,100,Perfect
int_48e898b1635a,stu_43e59c7c,res_504e637d,Board Prep,Strong,95,Perfect
int_3c10049a676a,stu_388549c3,res_c6d5637b,Daily Revision,Average,96,Perfect
int_5e99ec065faf,stu_d4d3782d,res_33d5faa0,Homework Help,Average,93,Perfect
int_94a83689e33f,stu_7ced45e3,res_44c62bd8,Homework Help,Strong,100,Perfect
int_cbb9849b3b5a,stu_90f2580f,res_ab17b043,Homework Help,Average,92,Perfect
int_6e7e63f112ca,stu_e283555e,res_eca94cbd,Board Prep,Average,94,Perfect
int_1bfe4c5d152a,stu_51893300,res_e19f9bf2,Homework Help,Average,92,Perfect
int_ee6564fda12a,stu_abeea64d,res_45cacc81,Daily Revision,Average,73,Too Slow
int_25bc4b4cc6a2,stu_3debfc32,res_f69b37d5,Board Prep,Strong,31,Too Slow
int_2c531c389ce6,stu_ce8a9c59,res_24839f13,Daily Revision,Weak,92,Perfect
int_a4988b6a36ae,stu_1fc8e6e8,res_f345ee81,Daily Revision,Average,84,Perfect
int_01efe87799c2,stu_e96b6c64,res_5c91fe12,Board Prep,Strong,36,Too Slow
int_990c7759ad62,stu_093f484d,res_dc95bb09,Homework Help,Strong,58,Too Slow
int_f0d62fbaf4e7,stu_f7f2bdb5,res_4e285566,Daily Revision,Average,88,Perfect
int_61e5a13d3475,stu_026df6f7,res_99e6e939,Daily Revision,Weak,50,Too Slow
int_92cceb020abe,stu_dd41fa0c,res_6a55e50b,Homework Help,Average,73,Perfect
int_dbda8f648c6b,stu_fa4eb581,res_07a420dc,Daily Revision,Strong,91,Perfect
int_d27280f4cb78,stu_ebbf44d9,res_2a0095f9,Board Prep,Weak,80,Too Slow
int_f420d1861924,stu_a5e9296c,res_f96f2ac8,Homework Help,Average,50,Perfect
int_6ea3856f7864,stu_d03843fa,res_9128ccb2,Daily Revision,Weak,93,Perfect
int_3cdf5880dbc9,stu_b573a608,res_83ff4ff2,Daily Revision,Strong,52,Too Slow
int_78e1d3cf903e,stu_cb6a644d,res_b2c1be9c,Homework Help,Average,83,Too Hard
int_1fd18c296b5c,stu_2404b8c8,res_31c3d93f,Board Prep,Strong,55,Perfect
int_a70670a4bb34,stu_c88812a6,res_2d9e7c45,Board Prep,Strong,59,Too Slow
int_d71c09bfcbb4,stu_6b50467c,res_328a8a20,Daily Revision,Weak,83,Perfect
int_dcf6d9161312,stu_5add2a96,res_ad8adc31,Homework Help,Average,89,Perfect
int_06157073a12a,stu_fe418d65,res_b8920df8,Homework Help,Weak,92,Perfect
int_5369ebb7cf83,stu_e42da5f0,res_bd2b8853,Homework Help,Average,54,Too Slow
int_dcf863426c3c,stu_1343a952,res_1192d924,Homework Help,Strong,35,Too Slow
int_b3bc115acc1c,stu_3977df5a,res_cb9477b5,Homework Help,Strong,100,Perfect
int_34291a09a532,stu_66c623ff,res_e7782514,Daily Revision,Weak,10,Too Hard
int_d881d97705c6,stu_d482a1e7,res_e618865e,Daily Revision,Average,90,Perfect
int_e8104b4bf7b5,stu_9664abb5,res_fc3360da,Daily Revision,Weak,82,Perfect
int_0e723bb7c1bf,stu_67c1617b,res_e06fc678,Homework Help,Strong,71,Too Slow
int_0c5c3caaaff6,stu_b897db71,res_c9130d35,Board Prep,Weak,25,Too Hard
int_3b7d5ce6300a,stu_10dff41f,res_802d85f7,Daily Revision,Weak,14,Too Hard
int_0e0fd2a79233,stu_1dc57568,res_ea237986,Daily Revision,Weak,61,Perfect
int_3e57de67cae9,stu_a182c027,res_301c620f,Homework Help,Average,73,Perfect
int_f9a60fa7a1c4,stu_305e49c1,res_471f1b50,Board Prep,Weak,45,Too Hard
int_f2285da49c94,stu_eedc8ab8,res_bff77b19,Homework Help,Weak,99,Perfect
int_c17955f2b7a0,stu_c21b2423,res_0b6c67e0,Homework Help,Average,74,Too Slow
int_8904051e0cfa,stu_de20851d,res_e3a8b254,Board Prep,Strong,55,Too Slow
int_d6b83adadcbf,stu_11e4d345,res_77cfea74,Daily Revision,Weak,95,Perfect
int_edeb11757cb5,stu_678702c6,res_d4bca873,Homework Help,Weak,92,Perfect
int_76264da7908d,stu_561d0155,res_ba4b40fd,Daily Revision,Strong,85,Perfect
int_72f879e783f3,stu_95dac472,res_1cb0376d,Board Prep,Weak,92,Perfect
int_410fc33e0880,stu_8d58fb64,res_97a3248b,Board Prep,Average,90,Too Slow
int_0c665f368a4e,stu_a597a757,res_8031c211,Daily Revision,Weak,32,Too Hard
int_70e9b0314496,stu_a86374bb,res_1efe876d,Board Prep,Strong,58,Too Hard
int_77d3d3b19c7c,stu_fc81f338,res_32669327,Daily Revision,Average,80,Too Hard
int_7e2ece28797e,stu_79c4f855,res_134e3a51,Homework Help,Weak,41,Perfect
int_fa9057ddbc64,stu_565323a8,res_87c4309d,Homework Help,Weak,60,Too Slow
int_8821d228448a,stu_01970a15,res_bfc3d3a6,Homework Help,Average,93,Perfect
int_172cc037dabc,stu_80aa9c07,res_3c1df812,Board Prep,Weak,35,Too Hard
int_c130ab889b8d,stu_818bade2,res_a98c7e9e,Homework Help,Average,100,Perfect
int_10f749e9fa09,stu_8186cd3a,res_de872dc9,Daily Revision,Weak,55,Too Slow
int_c52d7d3e3d92,stu_49441f64,res_78bd9a8a,Homework Help,Strong,48,Perfect
int_1ce228bdc1cb,stu_2a167cc9,res_08380108,Daily Revision,Strong,47,Too Slow
int_ac41844e1937,stu_678702c6,res_bee0daf5,Daily Revision,Average,70,Too Slow
int_a34c623063dc,stu_16269aaf,res_74d09f65,Board Prep,Weak,100,Perfect
int_c683bd727886,stu_3171584d,res_fc705c2c,Homework Help,Strong,51,Perfect
int_a6ae9953936b,stu_7f217ad9,res_0ec40c50,Daily Revision,Strong,89,Too Slow
int_b92a8ca7f07c,stu_59f66e08,res_a05ff0de,Daily Revision,Strong,99,Perfect
int_8ab203a63335,stu_de20851d,res_55c13a01,Board Prep,Weak,62,Too Slow
int_ca88dc823e1d,stu_b78e6883,res_58b7735b,Board Prep,Weak,99,Perfect
int_bea9dd2c7a1e,stu_1744a600,res_e665cd7e,Board Prep,Weak,13,Too Hard
int_b73a640fd771,stu_49374b8a,res_e683478f,Board Prep,Strong,65,Too Hard
int_c9988b30a903,stu_0fc88b96,res_e05fb28b,Board Prep,Average,85,Perfect
int_b35e13b00fcc,stu_59f66e08,res_2bd80769,Daily Revision,Weak,66,Too Slow
int_0972b8222c97,stu_94f42aab,res_325ba9e7,Daily Revision,Strong,59,Too Slow
int_acf2dd2b0c43,stu_026df6f7,res_70be6c7c,Board Prep,Strong,42,Too Slow
int_f8e1e5bdeaa6,stu_9c391fd9,res_bb371e77,Homework Help,Average,82,Perfect
int_85cfc83233fa,stu_46d5d004,res_89172732,Daily Revision,Strong,53,Too Hard
int_578d34b98e92,stu_450a8db3,res_b23fee46,Daily Revision,Weak,55,Perfect
int_e4f3d207b52d,stu_7196c006,res_ee58f51f,Daily Revision,Average,45,Too Hard
int_79a5d3234884,stu_968ebec3,res_7318dc27,Board Prep,Average,98,Perfect
int_aac5403535be,stu_3296db26,res_1062f204,Homework Help,Weak,40,Too Hard
int_10e63bee7f53,stu_3461ff05,res_27429473,Homework Help,Weak,47,Too Hard
int_cdcdcd9a8a6f,stu_65e0df23,res_00830b45,Board Prep,Average,92,Perfect
int_11db556ec53d,stu_39332217,res_fc705c2c,Homework Help,Average,100,Perfect
int_643c90479d68,stu_218c43a8,res_a360ba14,Daily Revision,Average,66,Too Slow
int_14bf2f41cbfe,stu_6ccf1726,res_b0876f14,Homework Help,Weak,84,Perfect
int_71b8c18112af,stu_abe89ea0,res_8031c211,Board Prep,Average,63,Too Slow
int_5f8f8dcfbb5b,stu_19827634,res_bac3dc39,Board Prep,Strong,89,Perfect
int_74af6d8edf4f,stu_61109ff6,res_9cda5b3f,Board Prep,Weak,69,Perfect
int_e9217ee66778,stu_2d833731,res_d9a4a272,Daily Revision,Weak,36,Too Hard
int_1c0cac051150,stu_082167b0,res_8bc12fe7,Daily Revision,Strong,44,Too Slow
int_7ff8f5d5d3e4,stu_c16fec3b,res_e311f097,Homework Help,Strong,96,Perfect
int_b02401cfe358,stu_f410d130,res_d9a4a272,Homework Help,Weak,12,Too Hard
int_ca34282ac5e9,stu_363e976d,res_6179aa6a,Daily Revision,Weak,66,Too Hard
int_36fc2853a5f1,stu_fcd19078,res_a0b45e48,Homework Help,Strong,47,Too Slow
int_753d6b2733fe,stu_fce5fac7,res_4c70a54b,Board Prep,Strong,57,Too Slow
int_3a7133a2b09c,stu_11f808a4,res_f709f1ba,Daily Revision,Strong,92,Too Hard
int_b046cb743bc7,stu_9cf4ccb9,res_f6eb01de,Daily Revision,Strong,34,Too Slow
int_c04a9933d0a7,stu_5adda926,res_2b587d0d,Board Prep,Average,88,Perfect
int_a523fa0b3f65,stu_d4d3782d,res_6f9c27a5,Daily Revision,Weak,95,Perfect
int_c765c1046199,stu_db2bcca5,res_2d91dc79,Homework Help,Weak,86,Too Slow
int_04ef43eca5a3,stu_d18a9991,res_3fc7fb04,Homework Help,Strong,66,Perfect
int_914cb42ef1a6,stu_6c771b76,res_b2a2cdd1,Homework Help,Weak,80,Too Hard
int_6d63545d3d0b,stu_a30e00c2,res_a85d72aa,Daily Revision,Weak,100,Perfect
int_4d2fcb8b4fea,stu_50e44c6e,res_59ee93d2,Daily Revision,Weak,60,Perfect
int_b80b62f0b789,stu_93ce4d82,res_7318dc27,Board Prep,Strong,67,Too Slow
int_8e4d7876ccdf,stu_68b1eb05,res_ee17add2,Board Prep,Strong,76,Too Hard
int_c2009e42e3c1,stu_f2492c86,res_f52d18b1,Board Prep,Weak,88,Perfect
int_354541a8103a,stu_62dff558,res_5908bccb,Board Prep,Average,90,Too Hard
int_e6cc75ff4cc4,stu_3ce169e6,res_3334fdfc,Daily Revision,Strong,91,Perfect
int_5429b6681555,stu_fef99049,res_1e516fb1,Board Prep,Strong,81,Perfect
int_741c6ac7a2fc,stu_ef17bed9,res_bc67faa3,Daily Revision,Average,89,Perfect
int_2cb069bbc9f7,stu_3aa7333e,res_b02704d1,Daily Revision,Average,95,Perfect
int_82706dd0711b,stu_a68027d5,res_c6824416,Board Prep,Strong,72,Too Hard
int_a3fd1ff7ccb5,stu_5c0ad06e,res_7bea8d3a,Board Prep,Average,82,Perfect
int_f80c6917ef7d,stu_fd11f9d8,res_5767bfde,Board Prep,Average,83,Perfect
int_471f1f7d7179,stu_6441476f,res_02ea4e37,Board Prep,Average,88,Perfect
int_b6c831b3fe39,stu_f1bbdceb,res_a78718e5,Daily Revision,Weak,91,Perfect
int_6a6c2ecfced2,stu_a3c17de0,res_e618865e,Board Prep,Weak,62,Too Hard
int_78abe67dd368,stu_8fbbd100,res_af11375e,Homework Help,Weak,87,Perfect
int_031649bb5703,stu_738d593a,res_ba5a4237,Homework Help,Weak,31,Too Hard
int_706b464fca64,stu_2bd2ad20,res_55c13a01,Daily Revision,Average,88,Perfect
int_5bf8b1819911,stu_fce5fac7,res_bd2b8853,Daily Revision,Strong,46,Too Slow
int_5fe63a97b722,stu_9c7363c7,res_0e122df7,Daily Revision,Weak,96,Perfect
int_431b2894fefa,stu_44c2c987,res_b6d6f80a,Homework Help,Weak,51,Too Hard
int_6fdcdd08fc11,stu_61109ff6,res_fa8e9aa7,Board Prep,Weak,99,Perfect
int_6d1d7dfba70b,stu_f410d130,res_1837f4c1,Board Prep,Strong,67,Too Slow
int_e796530e1e36,stu_fac0b024,res_d831a30e,Daily Revision,Average,63,Too Hard
int_c1e48b382b3b,stu_f9945938,res_9a89aa4a,Homework Help,Strong,79,Too Hard
int_ac1f24901c54,stu_2e9e0666,res_fd96885c,Board Prep,Average,59,Perfect
int_653493b53ae9,stu_1388049d,res_335f5cb0,Homework Help,Strong,51,Too Slow
